Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
21;-0.0000;0.0407;-0.0345;-0.0000;54;54;0;0.2199;0.0302;0.0011;-0.0001;-0.0002
22;0.0037;0.0444;-0.0000;-0.0000;52;52;0;0.2104;0.0328;-0.0001;-0.0001;-0.0002
23;0.0111;0.0444;-0.0690;-0.0000;46;48;0;0.1826;0.0350;0.0026;-0.0001;-0.0002
24;0.0148;0.0481;-0.1724;-0.0000;40;44;0;0.1595;0.0368;0.0055;-0.0001;-0.0002
25;0.0222;0.0519;-0.1724;-0.0000;36;40;0;0.1394;0.0386;0.0055;0.0001;-0.0002
26;0.0259;0.0519;-0.1034;-0.0000;34;36;0;0.1221;0.0401;0.0038;0.0001;-0.0002
27;0.0333;0.0556;-0.0690;-0.0000;32;32;0;0.1079;0.0412;0.0013;0.0001;-0.0002
28;0.0370;0.0556;-0.0000;-0.0000;30;30;0;0.0958;0.0423;-0.0013;0.0001;-0.0002
29;0.0407;0.0593;0.0345;-0.0000;28;28;0;0.0862;0.0434;-0.0026;0.0001;-0.0002
30;0.0444;0.0593;0.1724;-0.0000;28;26;0;0.0789;0.0445;-0.0082;-0.0001;-0.0002
31;0.0519;0.0630;0.0690;-0.0000;22;22;0;0.0526;0.0449;-0.0040;-0.0001;-0.0002
32;0.0556;0.0630;-0.0690;-0.0000;21;22;0;0.0504;0.0456;0.0018;-0.0001;-0.0002
33;0.0556;0.0667;-0.0345;-0.0000;22;22;0;0.0493;0.0463;0.0011;-0.0001;-0.0002
34;0.0593;0.0667;0.0690;-0.0000;22;22;0;0.0489;0.0467;-0.0040;-0.0001;-0.0002
35;0.0593;0.0704;0.1724;-0.0000;24;21;0;0.0504;0.0474;-0.0072;-0.0001;-0.0002
36;0.0630;0.0704;0.1379;-0.0000;24;22;0;0.0522;0.0482;-0.0062;-0.0001;-0.0002
37;0.0630;0.0741;0.1379;-0.0000;24;22;0;0.0544;0.0485;-0.0057;-0.0004;-0.0002
38;0.0630;0.0778;0.1724;-0.0000;26;22;0;0.0577;0.0493;-0.0084;-0.0004;-0.0002
39;0.0667;0.0778;0.1379;-0.0000;28;24;0;0.0621;0.0500;-0.0070;-0.0004;-0.0002
40;0.0667;0.0815;0.1034;-0.0000;28;26;0;0.0665;0.0511;-0.0045;-0.0004;-0.0002
41;0.0667;0.0815;0.0690;-0.0000;30;28;0;0.0720;0.0518;-0.0043;-0.0006;-0.0002
42;0.0704;0.0852;0.0690;-0.0000;30;28;0;0.0775;0.0526;-0.0038;-0.0006;-0.0002
43;0.0704;0.0852;0.0690;-0.0000;32;30;0;0.0837;0.0537;-0.0035;-0.0006;-0.0002
44;0.0704;0.0889;0.1034;-0.0000;34;32;0;0.0906;0.0548;-0.0043;-0.0006;-0.0002
45;0.0704;0.0889;0.0690;-0.0000;36;34;0;0.0969;0.0559;-0.0038;-0.0006;-0.0002
46;0.0704;0.0926;0.0690;-0.0000;38;36;0;0.1042;0.0573;-0.0035;-0.0006;-0.0002
47;0.0704;0.0926;0.0690;-0.0000;40;38;0;0.1115;0.0584;-0.0043;-0.0009;-0.0002
48;0.0741;0.0963;0.0690;-0.0000;42;40;0;0.1192;0.0599;-0.0033;-0.0009;-0.0002
49;0.0741;0.1000;0.0690;-0.0000;44;42;0;0.1276;0.0617;-0.0040;-0.0009;-0.0002
50;0.0741;0.1000;0.0690;-0.0000;48;44;0;0.1357;0.0632;-0.0043;-0.0009;-0.0002
51;0.0741;0.1037;0.0345;-0.0000;48;48;0;0.1434;0.0650;-0.0023;-0.0009;-0.0002
52;0.0741;0.1037;0.0345;-0.0000;52;50;0;0.1522;0.0668;-0.0023;-0.0009;-0.0002
53;0.0741;0.1074;-0.0345;-0.0000;52;54;0;0.1606;0.0687;0.0009;-0.0009;-0.0002
54;0.0778;0.1074;-0.1379;-0.0000;50;52;0;0.1503;0.0705;0.0040;-0.0009;-0.0002
55;0.0778;0.1111;-0.1724;-0.0000;52;56;0;0.1613;0.0723;0.0062;-0.0009;-0.0002
56;0.0778;0.1111;-0.2069;-0.0000;56;58;0;0.1716;0.0745;0.0070;-0.0006;-0.0002
57;0.0778;0.1148;-0.1379;-0.0000;58;60;0;0.1822;0.0767;0.0045;-0.0006;-0.0002
58;0.0778;0.1148;-0.0690;-0.0000;62;64;0;0.1936;0.0789;0.0018;-0.0006;-0.0002
59;0.0778;0.1185;-0.0690;-0.0000;65;65;0;0.2034;0.0815;0.0016;-0.0006;-0.0002
60;0.0852;0.1185;-0.0345;-0.0000;60;60;0;0.1749;0.0837;0.0009;-0.0006;-0.0002
61;0.0889;0.1222;-0.1379;-0.0000;58;60;0;0.1697;0.0855;0.0048;-0.0006;-0.0002
62;0.0926;0.1259;-0.2759;-0.0000;56;62;0;0.1661;0.0877;0.0101;-0.0004;-0.0002
63;0.0963;0.1259;-0.3103;-0.0000;52;58;0;0.1452;0.0892;0.0114;-0.0004;-0.0002
64;0.1000;0.1296;-0.4138;-0.0000;52;60;0;0.1452;0.0910;0.0162;-0.0001;-0.0002
65;0.1000;0.1296;-0.4483;-0.0000;52;62;0;0.1470;0.0928;0.0165;0.0001;-0.0002
66;0.1037;0.1333;-0.4138;-0.0000;54;62;0;0.1496;0.0947;0.0155;0.0001;-0.0002
67;0.1074;0.1333;-0.4138;-0.0000;50;60;0;0.1335;0.0961;0.0155;0.0004;-0.0002
68;0.1111;0.1370;-0.3448;-0.0000;48;56;0;0.1203;0.0976;0.0126;0.0004;-0.0002
69;0.1148;0.1370;-0.2759;-0.0000;48;54;0;0.1093;0.0991;0.0101;0.0006;-0.0002
70;0.1185;0.1407;-0.2414;-0.0000;46;52;0;0.0994;0.1002;0.0087;0.0006;-0.0002
71;0.1259;0.1407;-0.2069;-0.0000;40;46;0;0.0727;0.1009;0.0070;0.0009;-0.0002
72;0.1296;0.1444;-0.2069;-0.0000;40;44;0;0.0690;0.1020;0.0070;0.0009;-0.0002
73;0.1296;0.1444;-0.2069;-0.0000;44;50;0;0.0866;0.1031;0.0074;0.0009;-0.0002
74;0.1259;0.1481;-0.1724;-0.0000;48;54;0;0.1031;0.1042;0.0065;0.0009;-0.0002
75;0.1296;0.1519;-0.1724;-0.0000;48;52;0;0.0994;0.1053;0.0060;0.0011;-0.0002
76;0.1333;0.1519;-0.0690;-0.0000;48;52;0;0.0972;0.1064;0.0023;0.0011;-0.0002
77;0.1333;0.1556;0.0345;-0.0000;50;50;0;0.0961;0.1079;-0.0021;0.0011;-0.0002
78;0.1407;0.1556;0.0345;-0.0000;46;46;0;0.0767;0.1086;-0.0016;0.0011;-0.0002
79;0.1333;0.1593;0.0690;-0.0000;56;56;0;0.1188;0.1101;-0.0040;0.0009;-0.0002
80;0.1407;0.1593;0.1034;-0.0000;52;52;0;0.0994;0.1112;-0.0052;0.0009;-0.0002
81;0.1444;0.1630;0.0345;-0.0000;50;48;0;0.0826;0.1123;-0.0028;0.0009;-0.0002
82;0.1519;0.1630;0.0690;-0.0000;46;46;0;0.0701;0.1130;-0.0031;0.0009;-0.0002
83;0.1519;0.1667;-0.0345;-0.0000;48;48;0;0.0778;0.1141;0.0004;0.0009;-0.0002
84;0.1519;0.1667;-0.1034;-0.0000;48;50;0;0.0844;0.1152;0.0035;0.0009;-0.0002
85;0.1519;0.1704;-0.1034;-0.0000;50;54;0;0.0925;0.1163;0.0035;0.0009;-0.0002
86;0.1519;0.1704;-0.1724;-0.0000;52;56;0;0.1013;0.1174;0.0065;0.0011;-0.0002
87;0.1519;0.1741;-0.1724;-0.0000;54;58;0;0.1097;0.1188;0.0055;0.0011;-0.0002
88;0.1593;0.1778;-0.1034;-0.0000;50;52;0;0.0793;0.1196;0.0033;0.0011;-0.0002
89;0.1667;0.1778;-0.1034;-0.0000;44;46;0;0.0529;0.1203;0.0040;0.0011;-0.0002
90;0.1667;0.1815;-0.1034;-0.0000;48;50;0;0.0694;0.1210;0.0028;0.0011;-0.0002
91;0.1667;0.1815;-0.0690;-0.0000;52;54;0;0.0855;0.1221;0.0021;0.0011;-0.0002
92;0.1704;0.1852;-0.0690;-0.0000;46;48;0;0.0610;0.1229;0.0013;0.0011;-0.0002
93;0.1704;0.1852;-0.0000;-0.0000;52;52;0;0.0797;0.1240;-0.0006;0.0011;-0.0002
94;0.1741;0.1889;-0.0345;-0.0000;52;52;0;0.0778;0.1247;0.0001;0.0011;-0.0002
95;0.1778;0.1889;-0.0000;-0.0000;48;48;0;0.0577;0.1254;-0.0004;0.0011;-0.0002
96;0.1852;0.1926;0.0345;-0.0000;44;44;0;0.0408;0.1258;-0.0018;0.0011;-0.0002
97;0.1815;0.1926;-0.0000;-0.0000;50;50;0;0.0657;0.1269;-0.0004;0.0011;-0.0002
98;0.1815;0.1963;-0.0345;-0.0000;50;52;0;0.0690;0.1276;0.0004;0.0011;-0.0002
99;0.1889;0.2000;-0.0345;-0.0000;46;48;0;0.0537;0.1284;0.0006;0.0011;-0.0002
100;0.1963;0.2000;-0.0345;-0.0000;38;40;0;0.0214;0.1284;0.0011;0.0011;-0.0002
101;0.1963;0.2037;-0.0345;-0.0000;42;44;0;0.0324;0.1287;-0.0001;0.0013;-0.0002
102;0.1963;0.2037;-0.0345;-0.0000;44;46;0;0.0430;0.1295;0.0009;0.0013;-0.0002
103;0.2000;0.2074;-0.0690;-0.0000;42;46;0;0.0346;0.1298;0.0023;0.0013;-0.0002
104;0.2037;0.2074;-0.0000;-0.0000;42;44;0;0.0280;0.1302;-0.0004;0.0013;-0.0002
105;0.2000;0.2111;-0.0000;-0.0000;46;46;0;0.0427;0.1306;-0.0006;0.0013;-0.0002
106;0.2037;0.2111;-0.0000;-0.0000;44;46;0;0.0364;0.1309;-0.0009;0.0013;-0.0002
107;0.2074;0.2148;-0.0000;-0.0000;44;44;0;0.0324;0.1313;-0.0009;0.0013;-0.0002
108;0.2111;0.2148;-0.0690;-0.0000;42;46;0;0.0298;0.1317;0.0021;0.0013;-0.0002
109;0.2111;0.2185;-0.0345;-0.0000;44;44;0;0.0284;0.1320;0.0009;0.0013;-0.0002
110;0.2148;0.2185;-0.0000;-0.0000;44;44;0;0.0295;0.1324;-0.0013;0.0013;-0.0002
111;0.2074;0.2222;-0.0000;-0.0000;52;54;0;0.0694;0.1335;-0.0013;0.0013;-0.0002
112;0.2111;0.2259;0.0690;-0.0000;52;52;0;0.0654;0.1342;-0.0035;0.0011;-0.0002
113;0.2148;0.2259;0.1034;-0.0000;54;52;0;0.0643;0.1350;-0.0045;0.0011;-0.0002
114;0.2111;0.2296;0.1379;-0.0000;58;56;0;0.0841;0.1361;-0.0057;0.0011;-0.0002
115;0.2111;0.2296;0.1724;-0.0000;62;60;0;0.1031;0.1372;-0.0077;0.0011;-0.0002
116;0.2074;0.2333;0.2069;-0.0000;65;64;0;0.1207;0.1386;-0.0089;0.0009;-0.0002
117;0.2148;0.2333;0.2759;-0.0000;64;60;0;0.0987;0.1397;-0.0123;0.0009;-0.0002
118;0.2185;0.2370;0.3103;-0.0000;60;56;0;0.0800;0.1408;-0.0133;0.0006;-0.0002
119;0.2296;0.2370;0.2759;-0.0000;54;48;0;0.0463;0.1412;-0.0121;0.0006;-0.0002
120;0.2296;0.2407;0.2414;-0.0000;54;50;0;0.0537;0.1419;-0.0106;0.0004;-0.0002
121;0.2296;0.2407;0.1034;-0.0000;54;54;0;0.0610;0.1426;-0.0050;0.0004;-0.0002
122;0.2333;0.2444;-0.1724;-0.0000;50;54;0;0.0500;0.1434;0.0055;0.0004;-0.0002
123;0.2333;0.2444;-0.1724;-0.0000;52;56;0;0.0606;0.1441;0.0060;0.0006;-0.0002
124;0.2370;0.2481;-0.2069;-0.0000;50;56;0;0.0533;0.1448;0.0079;0.0006;-0.0002
125;0.2407;0.2519;-0.2414;-0.0000;50;54;0;0.0460;0.1452;0.0089;0.0006;-0.0002
126;0.2407;0.2519;-0.1724;-0.0000;54;58;0;0.0584;0.1459;0.0055;0.0009;-0.0002
127;0.2481;0.2556;-0.0690;-0.0000;48;52;0;0.0335;0.1463;0.0023;0.0009;-0.0002
128;0.2556;0.2556;0.0690;-0.0000;46;46;0;0.0115;0.1463;-0.0035;0.0006;-0.0002
129;0.2556;0.2593;0.1379;-0.0000;46;44;0;0.0123;0.1467;-0.0067;0.0006;-0.0002
130;0.2519;0.2593;0.2069;-0.0000;52;48;0;0.0339;0.1470;-0.0087;0.0006;-0.0002
131;0.2556;0.2630;0.1034;-0.0000;50;50;0;0.0342;0.1474;-0.0055;0.0006;-0.0002
132;0.2556;0.2630;0.1034;-0.0000;52;50;0;0.0361;0.1478;-0.0050;0.0004;-0.0002
133;0.2593;0.2667;0.0690;-0.0000;52;52;0;0.0401;0.1485;-0.0038;0.0004;-0.0002
134;0.2593;0.2667;0.0690;-0.0000;52;52;0;0.0412;0.1489;-0.0038;0.0004;-0.0002
135;0.2667;0.2704;0.0690;-0.0000;50;50;0;0.0258;0.1492;-0.0043;0.0004;-0.0002
136;0.2704;0.2704;0.1034;-0.0000;48;46;0;0.0126;0.1492;-0.0052;0.0004;-0.0002
137;0.2741;0.2741;0.1034;-0.0000;46;44;0;0.0016;0.1492;-0.0052;0.0001;-0.0002
138;0.2704;0.2778;0.0690;-0.0000;52;52;0;0.0335;0.1496;-0.0031;0.0001;-0.0002
139;0.2741;0.2778;0.1034;-0.0000;50;48;0;0.0229;0.1500;-0.0048;0.0001;-0.0002
140;0.2704;0.2815;0.0690;-0.0000;56;56;0;0.0518;0.1507;-0.0040;0.0001;-0.0002
141;0.2741;0.2815;-0.0000;-0.0000;54;54;0;0.0412;0.1511;-0.0013;0.0001;-0.0002
142;0.2778;0.2852;0.0690;-0.0000;52;52;0;0.0328;0.1514;-0.0028;0.0001;-0.0002
143;0.2778;0.2852;0.0690;-0.0000;56;54;0;0.0452;0.1522;-0.0031;0.0001;-0.0002
144;0.2815;0.2889;0.1034;-0.0000;54;54;0;0.0383;0.1525;-0.0045;-0.0001;-0.0002
145;0.2815;0.2889;0.2069;-0.0000;58;56;0;0.0526;0.1533;-0.0087;-0.0001;-0.0002
146;0.2889;0.2926;0.1379;-0.0000;48;46;0;0.0071;0.1533;-0.0065;-0.0001;-0.0002
147;0.2926;0.2926;0.2069;-0.0000;50;46;0;0.0097;0.1533;-0.0087;-0.0004;-0.0002
148;0.2852;0.2963;0.1379;-0.0000;58;56;0;0.0478;0.1540;-0.0067;-0.0004;-0.0002
149;0.2889;0.3000;0.0690;-0.0000;56;56;0;0.0449;0.1544;-0.0040;-0.0004;-0.0002
150;0.2926;0.3000;0.0345;-0.0000;56;56;0;0.0438;0.1551;-0.0018;-0.0004;-0.0002
151;0.2926;0.3037;-0.0000;-0.0000;56;56;0;0.0438;0.1555;-0.0001;-0.0004;-0.0002
152;0.3000;0.3037;-0.0690;-0.0000;52;54;0;0.0273;0.1558;0.0016;-0.0004;-0.0002
153;0.3000;0.3074;-0.0690;-0.0000;52;54;0;0.0313;0.1562;0.0026;-0.0004;-0.0002
154;0.3037;0.3074;-0.1034;-0.0000;50;52;0;0.0141;0.1566;0.0033;-0.0004;-0.0002
155;0.3074;0.3111;-0.0000;-0.0000;52;52;0;0.0211;0.1566;-0.0001;-0.0004;-0.0002
156;0.3074;0.3111;0.0690;-0.0000;54;54;0;0.0287;0.1569;-0.0033;-0.0004;-0.0002
157;0.3037;0.3148;0.0690;-0.0000;60;60;0;0.0569;0.1577;-0.0038;-0.0004;-0.0002
158;0.3037;0.3148;0.1034;-0.0000;62;60;0;0.0628;0.1584;-0.0050;-0.0004;-0.0002
159;0.3037;0.3185;0.2069;-0.0000;64;62;0;0.0676;0.1591;-0.0084;-0.0006;-0.0002
160;0.3000;0.3185;0.1379;-0.0000;69;67;0;0.0939;0.1606;-0.0062;-0.0006;-0.0002
161;0.3074;0.3222;0.1034;-0.0000;67;64;0;0.0793;0.1613;-0.0048;-0.0006;-0.0002
162;0.3111;0.3259;0.0690;-0.0000;65;62;0;0.0672;0.1621;-0.0031;-0.0006;-0.0002
163;0.3148;0.3259;-0.1034;-0.0000;62;62;0;0.0577;0.1628;0.0035;-0.0006;-0.0002
164;0.3222;0.3296;-0.2069;-0.0000;54;58;0;0.0302;0.1632;0.0079;-0.0006;-0.0002
165;0.3259;0.3296;-0.2414;-0.0000;54;58;0;0.0262;0.1635;0.0094;-0.0004;-0.0002
166;0.3222;0.3333;-0.2759;-0.0000;56;62;0;0.0430;0.1643;0.0104;-0.0004;-0.0002
167;0.3222;0.3333;-0.2759;-0.0000;60;65;0;0.0591;0.1646;0.0101;-0.0001;-0.0002
168;0.3259;0.3370;-0.2069;-0.0000;60;64;0;0.0551;0.1654;0.0082;-0.0001;-0.0002
169;0.3259;0.3370;-0.1034;-0.0000;62;64;0;0.0529;0.1661;0.0026;-0.0001;-0.0002
170;0.3296;0.3407;0.0345;-0.0000;62;62;0;0.0515;0.1668;-0.0018;-0.0001;-0.0002
171;0.3370;0.3407;0.1034;-0.0000;60;58;0;0.0331;0.1672;-0.0045;-0.0001;-0.0002
172;0.3407;0.3444;0.1379;-0.0000;56;54;0;0.0163;0.1672;-0.0067;-0.0001;-0.0002
173;0.3444;0.3444;0.1034;-0.0000;52;50;0;0.0002;0.1672;-0.0050;-0.0004;-0.0002
174;0.3407;0.3481;0.1034;-0.0000;58;56;0;0.0277;0.1676;-0.0050;-0.0004;-0.0002
175;0.3407;0.3519;0.0690;-0.0000;64;62;0;0.0533;0.1683;-0.0035;-0.0004;-0.0002
176;0.3370;0.3519;-0.0000;-0.0000;69;67;0;0.0786;0.1694;-0.0006;-0.0004;-0.0002
177;0.3444;0.3556;-0.1034;-0.0000;60;62;0;0.0416;0.1697;0.0031;-0.0004;-0.0002
178;0.3444;0.3556;-0.1724;-0.0000;62;64;0;0.0493;0.1705;0.0055;-0.0004;-0.0002
179;0.3519;0.3593;-0.1724;-0.0000;60;62;0;0.0375;0.1708;0.0060;-0.0001;-0.0002
180;0.3593;0.3593;-0.1034;-0.0000;54;56;0;0.0093;0.1708;0.0035;-0.0001;-0.0002
181;0.3630;0.3630;-0.0690;-0.0000;54;54;0;0.0031;0.1708;0.0021;-0.0001;-0.0002
182;0.3593;0.3630;-0.1724;-0.0000;56;58;0;0.0192;0.1712;0.0060;-0.0001;-0.0002
183;0.3593;0.3667;-0.0690;-0.0000;60;62;0;0.0346;0.1716;0.0026;-0.0001;-0.0002
184;0.3630;0.3667;-0.0345;-0.0000;60;60;0;0.0298;0.1719;0.0004;-0.0001;-0.0002
185;0.3630;0.3704;-0.0690;-0.0000;60;60;0;0.0287;0.1723;0.0018;-0.0001;-0.0002
186;0.3667;0.3704;0.0690;-0.0000;60;58;0;0.0266;0.1727;-0.0035;-0.0001;-0.0002
187;0.3704;0.3741;0.1034;-0.0000;60;58;0;0.0211;0.1730;-0.0048;-0.0001;-0.0002
188;0.3741;0.3778;0.1379;-0.0000;56;54;0;0.0016;0.1730;-0.0057;-0.0001;-0.0002
189;0.3741;0.3778;0.1724;-0.0000;62;58;0;0.0244;0.1730;-0.0082;-0.0004;-0.0002
190;0.3741;0.3815;0.1379;-0.0000;62;58;0;0.0262;0.1734;-0.0060;-0.0004;-0.0002
191;0.3815;0.3815;0.1034;-0.0000;58;56;0;0.0097;0.1738;-0.0045;-0.0004;-0.0002
192;0.3815;0.3852;0.0345;-0.0000;58;58;0;0.0148;0.1738;-0.0028;-0.0004;-0.0002
193;0.3815;0.3852;-0.0345;-0.0000;58;60;0;0.0207;0.1741;0.0006;-0.0004;-0.0002
194;0.3852;0.3889;-0.0690;-0.0000;56;58;0;0.0090;0.1741;0.0013;-0.0004;-0.0002
195;0.3815;0.3889;-0.0345;-0.0000;62;62;0;0.0357;0.1745;0.0006;-0.0004;-0.0002
196;0.3889;0.3926;-0.0690;-0.0000;60;60;0;0.0229;0.1749;0.0016;-0.0004;-0.0002
197;0.3889;0.3926;-0.0345;-0.0000;62;62;0;0.0320;0.1752;0.0011;-0.0004;-0.0002
198;0.3926;0.3963;-0.0345;-0.0000;60;60;0;0.0218;0.1756;0.0001;-0.0004;-0.0002
199;0.3963;0.4000;0.0345;-0.0000;60;58;0;0.0145;0.1756;-0.0026;-0.0004;-0.0002
200;0.3963;0.4000;0.1379;-0.0000;62;60;0;0.0273;0.1760;-0.0057;-0.0004;-0.0002
201;0.4000;0.4037;0.1379;-0.0000;62;60;0;0.0192;0.1763;-0.0065;-0.0004;-0.0002
202;0.3963;0.4037;0.1724;-0.0000;64;62;0;0.0335;0.1767;-0.0077;-0.0006;-0.0002
203;0.3963;0.4074;0.2069;-0.0000;67;64;0;0.0478;0.1771;-0.0087;-0.0006;-0.0002
204;0.4000;0.4074;0.1379;-0.0000;67;64;0;0.0423;0.1778;-0.0070;-0.0006;-0.0002
205;0.4000;0.4111;0.1379;-0.0000;69;67;0;0.0569;0.1785;-0.0057;-0.0009;-0.0002
206;0.4000;0.4111;0.0690;-0.0000;69;67;0;0.0518;0.1789;-0.0043;-0.0009;-0.0002
207;0.4074;0.4148;-0.0345;-0.0000;64;64;0;0.0291;0.1793;0.0011;-0.0009;-0.0002
208;0.4148;0.4148;0.0345;-0.0000;60;60;0;0.0108;0.1796;-0.0018;-0.0009;-0.0002
209;0.4111;0.4185;-0.0000;-0.0000;64;64;0;0.0320;0.1800;-0.0009;-0.0009;-0.0002
210;0.4185;0.4185;-0.0000;-0.0000;62;60;0;0.0141;0.1800;-0.0004;-0.0009;-0.0002
211;0.4148;0.4222;0.0690;-0.0000;67;65;0;0.0379;0.1807;-0.0033;-0.0009;-0.0002
212;0.4185;0.4259;0.0345;-0.0000;64;62;0;0.0214;0.1807;-0.0018;-0.0009;-0.0002
213;0.4222;0.4259;0.0345;-0.0000;62;60;0;0.0108;0.1811;-0.0028;-0.0009;-0.0002
214;0.4296;0.4296;0.0345;-0.0000;60;58;0;-0.0005;0.1811;-0.0023;-0.0009;-0.0002
215;0.4333;0.4296;-0.0345;-0.0000;56;56;0;-0.0137;0.1807;0.0006;-0.0009;-0.0002
216;0.4370;0.4333;-0.0000;-0.0000;54;52;0;-0.0214;0.1804;-0.0013;-0.0009;-0.0002
217;0.4333;0.4333;-0.0000;-0.0000;62;60;0;0.0123;0.1807;-0.0006;-0.0009;-0.0002
218;0.4259;0.4370;-0.0000;-0.0000;67;67;0;0.0434;0.1811;-0.0006;-0.0009;-0.0002
219;0.4259;0.4370;0.0690;-0.0000;71;67;0;0.0529;0.1818;-0.0040;-0.0011;-0.0002
220;0.4333;0.4407;0.1034;-0.0000;69;65;0;0.0430;0.1822;-0.0048;-0.0011;-0.0002
221;0.4407;0.4407;0.1379;-0.0000;64;60;0;0.0156;0.1826;-0.0062;-0.0011;-0.0002
222;0.4407;0.4444;0.1034;-0.0000;64;60;0;0.0145;0.1826;-0.0052;-0.0011;-0.0002
223;0.4481;0.4444;-0.0345;-0.0000;58;56;0;-0.0123;0.1826;0.0011;-0.0011;-0.0002
224;0.4556;0.4481;-0.1034;-0.0000;52;52;0;-0.0306;0.1822;0.0035;-0.0011;-0.0002
225;0.4519;0.4519;-0.2414;-0.0000;56;58;0;-0.0082;0.1822;0.0084;-0.0011;-0.0002
226;0.4444;0.4519;-0.1379;-0.0000;65;65;0;0.0331;0.1826;0.0043;-0.0011;-0.0002
227;0.4481;0.4556;-0.0000;-0.0000;67;65;0;0.0331;0.1829;-0.0011;-0.0011;-0.0002
228;0.4481;0.4556;-0.0000;-0.0000;67;65;0;0.0328;0.1833;-0.0009;-0.0011;-0.0002
229;0.4519;0.4593;0.0345;-0.0000;67;65;0;0.0328;0.1837;-0.0018;-0.0011;-0.0002
230;0.4556;0.4593;0.0690;-0.0000;64;62;0;0.0152;0.1840;-0.0033;-0.0011;-0.0002
231;0.4630;0.4630;0.0690;-0.0000;62;60;0;0.0005;0.1840;-0.0031;-0.0011;-0.0002
232;0.4704;0.4630;0.0690;-0.0000;56;52;0;-0.0298;0.1837;-0.0033;-0.0011;-0.0002
233;0.4741;0.4667;0.0345;-0.0000;54;50;0;-0.0386;0.1829;-0.0028;-0.0011;-0.0002
234;0.4667;0.4667;-0.0000;-0.0000;64;62;0;0.0130;0.1833;-0.0009;-0.0011;-0.0002
235;0.4667;0.4704;0.0345;-0.0000;65;64;0;0.0218;0.1837;-0.0016;-0.0011;-0.0002
236;0.4630;0.4704;-0.0345;-0.0000;71;71;0;0.0529;0.1840;-0.0001;-0.0011;-0.0002
237;0.4630;0.4741;0.0345;-0.0000;73;71;0;0.0569;0.1848;-0.0018;-0.0011;-0.0002
238;0.4704;0.4778;0.1034;-0.0000;67;65;0;0.0255;0.1851;-0.0048;-0.0013;-0.0002
239;0.4741;0.4778;0.0690;-0.0000;65;64;0;0.0178;0.1855;-0.0028;-0.0013;-0.0002
240;0.4778;0.4815;0.1034;-0.0000;65;62;0;0.0119;0.1855;-0.0045;-0.0013;-0.0002
241;0.4815;0.4815;-0.0345;-0.0000;64;64;0;0.0101;0.1855;0.0004;-0.0013;-0.0002
242;0.4815;0.4852;-0.1034;-0.0000;64;64;0;0.0071;0.1859;0.0028;-0.0013;-0.0002
