Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
50;0.6264;0.6117;0.3966;-0.0000;107;87;-0.0305;-0.1481;0.4649;-0.0387;-0.0106;0.0000;0.0000
51;0.6465;0.6227;0.6379;-0.0000;99;65;-0.1233;-0.2163;0.4616;-0.0612;-0.0111;0.0000;0.0000
52;0.6593;0.6355;0.2931;-0.0000;87;69;-0.0232;-0.2287;0.4583;-0.0289;-0.0116;0.0000;0.0000
53;0.6685;0.6465;0.4138;-0.0000;97;73;-0.1087;-0.1954;0.4550;-0.0409;-0.0118;0.0000;0.0000
54;0.6795;0.6593;0.2241;-0.0000;95;79;-0.0183;-0.1899;0.4521;-0.0223;-0.0121;0.0000;0.0000
55;0.6868;0.6703;0.2759;-0.0000;107;89;-0.0989;-0.1375;0.4499;-0.0275;-0.0123;0.0000;0.0000
56;0.6996;0.6832;0.4483;-0.0000;109;83;-0.1111;-0.1478;0.4477;-0.0428;-0.0128;0.0000;0.0000
57;0.7033;0.6960;0.2931;-0.0000;120;103;-0.0232;-0.0727;0.4466;-0.0294;-0.0133;0.0000;0.0000
58;0.7106;0.7070;0.5172;-0.0000;136;107;-0.0379;-0.0364;0.4459;-0.0507;-0.0138;0.0000;0.0000
59;0.7106;0.7198;0.8621;-0.0000;167;124;-0.0623;0.0771;0.4474;-0.0836;-0.0145;0.0000;0.0000
60;0.7143;0.7308;1.1379;-0.0000;193;138;-0.1600;0.1580;0.4496;-0.1085;-0.0157;0.0000;0.0000
61;0.7161;0.7436;1.2931;-0.0000;218;155;-0.1697;0.2430;0.4536;-0.1237;-0.0170;0.0000;0.0000
62;0.7216;0.7546;1.0517;-0.0000;230;177;-0.0769;0.3027;0.4583;-0.1007;-0.0182;0.0000;0.0000
63;0.7326;0.7674;0.6034;-0.0000;230;195;0.0354;0.3236;0.4631;-0.0580;-0.0187;0.0000;0.0000
64;0.7381;0.7784;0.4828;-0.0000;241;212;-0.0354;0.3803;0.4693;-0.0465;-0.0192;0.0000;0.0000
65;0.7509;0.7912;0.1552;-0.0000;238;222;-0.0134;0.3789;0.4752;-0.0155;-0.0194;0.0000;0.0000
66;0.7564;0.8022;-0.1379;-0.0000;245;241;-0.1502;0.4239;0.4818;0.0116;-0.0192;0.0000;0.0000
67;0.7637;0.8150;0.2241;-0.0000;269;247;-0.0965;0.4763;0.4891;-0.0226;-0.0194;0.0000;0.0000
68;0.7729;0.8278;-0.3103;-0.0000;265;269;0.0183;0.4994;0.4968;0.0280;-0.0192;0.0000;0.0000
69;0.7894;0.8388;-0.6379;-0.0000;251;271;-0.0354;0.4576;0.5041;0.0597;-0.0187;0.0000;0.0000
70;0.7967;0.8516;-0.5862;-0.0000;269;283;-0.1160;0.5041;0.5118;0.0548;-0.0179;0.0000;0.0000
71;0.8095;0.8626;-1.1034;-0.0000;255;294;-0.0794;0.4939;0.5195;0.1039;-0.0170;0.0000;0.0000
72;0.8242;0.8755;-0.6379;-0.0000;267;284;0.0427;0.4767;0.5268;0.0604;-0.0162;0.0000;0.0000
73;0.8388;0.8864;-0.4483;-0.0000;267;277;-0.0501;0.4448;0.5338;0.0414;-0.0157;0.0000;0.0000
74;0.8571;0.8993;-0.9310;-0.0000;243;277;0.0623;0.3910;0.5400;0.0878;-0.0148;0.0000;0.0000
75;0.8755;0.9103;-0.4483;-0.0000;239;249;-0.0501;0.3214;0.5451;0.0411;-0.0145;0.0000;0.0000
76;0.8901;0.9231;-0.5690;-0.0000;234;249;0.0379;0.3067;0.5499;0.0526;-0.0138;0.0000;0.0000
77;0.9029;0.9359;-0.7586;-0.0000;230;255;0.0525;0.3027;0.5543;0.0712;-0.0131;0.0000;0.0000
78;0.9231;0.9469;-0.3966;-0.0000;220;230;0.0256;0.2269;0.5580;0.0372;-0.0128;0.0000;0.0000
79;0.9396;0.9597;-0.7759;-0.0000;200;228;0.0525;0.1789;0.5609;0.0736;-0.0121;0.0000;0.0000
80;0.9560;0.9707;-0.7759;-0.0000;195;222;0.0525;0.1470;0.5631;0.0731;-0.0111;0.0000;0.0000
81;0.9615;0.9835;-0.3966;-0.0000;216;226;0.1038;0.2016;0.5664;0.0367;-0.0109;0.0000;0.0000
82;0.9744;0.9945;-0.7241;-0.0000;206;232;0.0501;0.1895;0.5693;0.0680;-0.0101;0.0000;0.0000
83;0.9872;1.0073;-0.2931;-0.0000;218;224;0.0183;0.1899;0.5722;0.0267;-0.0099;0.0000;0.0000
84;1.0018;1.0183;-0.0862;-0.0000;218;214;0.0818;0.1650;0.5748;0.0070;-0.0096;0.0000;0.0000
85;1.0165;1.0311;-0.6207;-0.0000;198;222;-0.0354;0.1346;0.5766;0.0582;-0.0092;0.0000;0.0000
86;1.0293;1.0440;-0.2241;-0.0000;206;210;0.0916;0.1247;0.5788;0.0197;-0.0089;0.0000;0.0000
87;1.0440;1.0549;-0.5345;-0.0000;193;212;0.0354;0.0980;0.5803;0.0504;-0.0084;0.0000;0.0000
88;1.0659;1.0678;-0.7586;-0.0000;171;200;0.0501;0.0181;0.5807;0.0704;-0.0077;0.0000;0.0000
89;1.0751;1.0788;-0.1552;-0.0000;187;189;0.0085;0.0284;0.5810;0.0136;-0.0074;0.0000;0.0000
90;1.0879;1.0916;-0.7241;-0.0000;173;200;0.1282;0.0262;0.5814;0.0680;-0.0067;0.0000;0.0000
91;1.1044;1.1026;-0.5172;-0.0000;169;189;0.1136;-0.0119;0.5814;0.0490;-0.0062;0.0000;0.0000
92;1.1172;1.1154;-0.1207;-0.0000;179;181;0.0842;-0.0115;0.5810;0.0101;-0.0062;0.0000;0.0000
93;1.1300;1.1264;-0.6034;-0.0000;165;189;0.0403;-0.0251;0.5807;0.0560;-0.0055;0.0000;0.0000
94;1.1374;1.1392;-0.0172;-0.0000;185;183;0.1551;0.0079;0.5807;0.0006;-0.0055;0.0000;0.0000
95;1.1447;1.1502;0.1897;-0.0000;200;191;0.0623;0.0566;0.5818;-0.0194;-0.0057;0.0000;0.0000
96;1.1557;1.1630;-0.2414;-0.0000;196;204;0.0159;0.0753;0.5829;0.0221;-0.0055;0.0000;0.0000
97;1.1703;1.1758;0.2759;-0.0000;202;191;0.0574;0.0507;0.5836;-0.0272;-0.0057;0.0000;0.0000
98;1.1777;1.1868;-0.1379;-0.0000;202;206;0.1648;0.0855;0.5851;0.0123;-0.0057;0.0000;0.0000
99;1.1868;1.1996;-0.3103;-0.0000;206;220;0.0989;0.1104;0.5865;0.0282;-0.0055;0.0000;0.0000
100;1.1960;1.2106;-0.0000;-0.0000;222;222;-0.0012;0.1459;0.5891;-0.0004;-0.0055;0.0000;0.0000
101;1.2051;1.2234;-0.3448;-0.0000;222;236;0.1013;0.1705;0.5916;0.0324;-0.0050;0.0000;0.0000
102;1.2088;1.2344;-0.2586;-0.0000;241;251;0.0159;0.2353;0.5953;0.0233;-0.0048;0.0000;0.0000
103;1.2179;1.2473;0.1724;-0.0000;261;251;-0.0916;0.2723;0.5997;-0.0167;-0.0050;0.0000;0.0000
104;1.2234;1.2582;-0.1379;-0.0000;273;277;0.0085;0.3364;0.6048;0.0128;-0.0048;0.0000;0.0000
105;1.2271;1.2711;0.1897;-0.0000;298;288;-0.0159;0.4001;0.6111;-0.0194;-0.0050;0.0000;0.0000
106;1.2344;1.2839;0.3448;-0.0000;318;300;0.0525;0.4536;0.6180;-0.0331;-0.0055;0.0000;0.0000
107;1.2473;1.2949;0.1897;-0.0000;316;306;0.0623;0.4393;0.6250;-0.0197;-0.0055;0.0000;0.0000
108;1.2601;1.3077;0.4138;-0.0000;326;306;0.1258;0.4386;0.6316;-0.0394;-0.0060;0.0000;0.0000
109;1.2692;1.3187;0.3448;-0.0000;329;312;-0.0256;0.4580;0.6389;-0.0343;-0.0065;0.0000;0.0000
110;1.2839;1.3315;0.1379;-0.0000;326;318;0.1453;0.4444;0.6459;-0.0145;-0.0065;0.0000;0.0000
111;1.2967;1.3425;0.2241;-0.0000;327;318;0.0598;0.4298;0.6524;-0.0223;-0.0067;0.0000;0.0000
112;1.3114;1.3553;0.0862;-0.0000;320;316;0.0696;0.4023;0.6587;-0.0096;-0.0070;0.0000;0.0000
113;1.3205;1.3663;-0.0517;-0.0000;322;324;0.0012;0.4221;0.6653;0.0040;-0.0067;0.0000;0.0000
114;1.3333;1.3791;0.1724;-0.0000;331;322;-0.0134;0.4228;0.6719;-0.0177;-0.0070;0.0000;0.0000
115;1.3498;1.3919;0.4138;-0.0000;331;312;-0.0305;0.3891;0.6781;-0.0402;-0.0074;0.0000;0.0000
116;1.3663;1.4029;0.2586;-0.0000;316;302;0.0574;0.3389;0.6832;-0.0258;-0.0077;0.0000;0.0000
117;1.3828;1.4158;0.3276;-0.0000;310;294;-0.0256;0.3038;0.6880;-0.0326;-0.0079;0.0000;0.0000
118;1.4011;1.4267;0.4310;-0.0000;302;281;-0.1893;0.2467;0.6920;-0.0416;-0.0084;0.0000;0.0000
119;1.4176;1.4396;0.3448;-0.0000;290;273;-0.1819;0.2053;0.6949;-0.0331;-0.0089;0.0000;0.0000
120;1.4396;1.4505;0.3448;-0.0000;267;247;-0.1038;0.1093;0.6968;-0.0331;-0.0092;0.0000;0.0000
121;1.4597;1.4634;0.3621;-0.0000;249;228;-0.2625;0.0328;0.6971;-0.0360;-0.0096;0.0000;0.0000
122;1.4744;1.4744;0.1207;-0.0000;238;228;-0.0891;0.0082;0.6975;-0.0126;-0.0096;0.0000;0.0000
123;1.4853;1.4872;0.1379;-0.0000;241;228;-0.0134;0.0207;0.6979;-0.0148;-0.0099;0.0000;0.0000
124;1.4963;1.4982;0.5517;-0.0000;251;222;-0.1184;0.0269;0.6982;-0.0531;-0.0104;0.0000;0.0000
125;1.5128;1.5000;1.3448;-0.0000;150;81;-0.3284;-0.1342;0.6960;-0.1285;-0.0118;0.0000;-0.3608
126;1.5183;1.5000;1.1379;-0.0000;132;73;-0.0818;-0.1818;0.6931;-0.1097;-0.0128;0.0000;-0.3608
127;1.5238;1.5000;0.8966;-0.0000;114;67;-0.1429;-0.2236;0.6898;-0.0868;-0.0138;0.0000;-0.3608
128;1.5275;1.5000;0.7069;-0.0000;101;64;-0.2088;-0.2569;0.6858;-0.0678;-0.0145;0.0000;-0.3608
129;1.5238;1.5000;0.5000;-0.0000;103;73;-0.0379;-0.2229;0.6821;-0.0487;-0.0150;0.0000;-0.3608
130;1.5311;1.5000;-0.1034;-0.0000;73;69;0.0842;-0.2921;0.6777;0.0082;-0.0150;0.0000;-0.3608
131;1.5348;1.5000;-0.3793;-0.0000;60;67;-0.0549;-0.3269;0.6726;0.0345;-0.0145;0.0000;-0.3608
132;1.5293;1.5000;-0.1724;-0.0000;73;71;-0.0012;-0.2778;0.6682;0.0148;-0.0145;0.0000;-0.3608
133;1.5238;1.5000;-0.2241;-0.0000;157;159;0.0134;-0.2375;0.6645;0.0204;-0.0143;0.0000;0.0000
134;1.5220;1.5000;0.2586;-0.0000;175;157;-0.0208;-0.2078;0.6612;-0.0250;-0.0145;0.0000;0.0000
135;1.5183;1.5000;0.3793;-0.0000;185;161;0.1282;-0.1760;0.6587;-0.0375;-0.0148;0.0000;0.0000
136;1.5147;1.5000;0.0862;-0.0000;187;175;-0.0085;-0.1445;0.6565;-0.0096;-0.0150;0.0000;0.0000
137;1.5147;1.5000;-0.4138;-0.0000;177;189;0.1062;-0.1368;0.6543;0.0375;-0.0145;0.0000;0.0000
138;1.5037;1.5000;-0.6379;-0.0000;193;214;0.1990;-0.0474;0.6535;0.0590;-0.0140;0.0000;0.0000
139;1.5073;1.5000;-0.1207;-0.0000;198;198;-0.0720;-0.0709;0.6524;0.0096;-0.0138;0.0000;0.0000
140;1.5092;1.5000;0.1034;-0.0000;198;189;0.0696;-0.0888;0.6510;-0.0114;-0.0140;0.0000;0.0000
141;1.5110;1.5000;-0.4483;-0.0000;185;198;0.1087;-0.1020;0.6495;0.0421;-0.0136;0.0000;0.0000
142;1.5073;1.5000;-0.6379;-0.0000;187;208;0.0427;-0.0738;0.6484;0.0590;-0.0128;0.0000;0.0000
143;1.5128;1.5000;0.1379;-0.0000;189;179;-0.0110;-0.1291;0.6462;-0.0140;-0.0131;0.0000;0.0000
144;1.5147;1.5000;0.1207;-0.0000;185;175;0.0672;-0.1426;0.6440;-0.0121;-0.0131;0.0000;0.0000
145;1.5201;1.5147;-0.0690;-0.0000;304;300;0.0818;-0.0496;0.6433;0.0050;-0.0131;0.0000;0.4471
146;1.5275;1.5293;-0.1379;-0.0000;327;327;0.0867;0.0192;0.6437;0.0121;-0.0131;0.0000;0.4471
147;1.5403;1.5440;-0.1034;-0.0000;339;339;0.1624;0.0427;0.6444;0.0087;-0.0128;0.0000;0.4471
148;1.5495;1.5586;-0.5345;-0.0000;343;365;0.0354;0.0895;0.6459;0.0504;-0.0123;0.0000;0.4471
149;1.5586;1.5733;-0.4138;-0.0000;365;378;0.0281;0.1426;0.6480;0.0380;-0.0118;0.0000;0.4471
150;1.5751;1.5897;-0.0690;-0.0000;374;372;0.1600;0.1335;0.6499;0.0050;-0.0118;0.0000;0.4471
151;1.5916;1.6044;-0.3276;-0.0000;367;378;0.0989;0.1207;0.6521;0.0304;-0.0116;0.0000;0.4471
152;1.6044;1.6190;-0.6034;-0.0000;369;392;0.0403;0.1383;0.6539;0.0565;-0.0111;0.0000;0.4471
153;1.6062;1.6337;-0.6207;-0.0000;288;316;0.0427;0.2587;0.6579;0.0587;-0.0104;0.0000;0.0000
154;1.6172;1.6484;-0.7759;-0.0000;292;326;0.0525;0.2921;0.6627;0.0724;-0.0096;0.0000;0.0000
155;1.6282;1.6648;-0.2069;-0.0000;312;320;0.0916;0.3324;0.6678;0.0187;-0.0094;0.0000;0.0000
156;1.6447;1.6795;-0.5517;-0.0000;304;327;0.1941;0.3236;0.6730;0.0516;-0.0089;0.0000;0.0000
157;1.6648;1.6941;-0.8103;-0.0000;288;326;0.2894;0.2767;0.6773;0.0765;-0.0082;0.0000;0.0000
158;1.6813;1.7088;-0.8103;-0.0000;283;322;0.2894;0.2551;0.6810;0.0761;-0.0072;0.0000;0.0000
159;1.6850;1.7234;-0.6724;-0.0000;312;343;0.1233;0.3580;0.6869;0.0636;-0.0065;0.0000;0.0000
160;1.6941;1.7399;0.2931;-0.0000;351;337;0.0549;0.4100;0.6931;-0.0287;-0.0070;0.0000;0.0000
161;1.6978;1.7546;0.8276;-0.0000;392;355;-0.1380;0.5158;0.7012;-0.0800;-0.0077;0.0000;0.0000
162;1.7051;1.7692;1.1379;-0.0000;423;370;-0.0037;0.5851;0.7103;-0.1088;-0.0089;0.0000;0.0000
163;1.7179;1.7839;0.6552;-0.0000;423;392;0.0305;0.6070;0.7198;-0.0629;-0.0096;0.0000;0.0000
164;1.7308;1.7985;0.7759;-0.0000;439;400;-0.1331;0.6319;0.7294;-0.0741;-0.0104;0.0000;0.0000
165;1.7473;1.8132;0.7414;-0.0000;443;404;-0.2112;0.6173;0.7392;-0.0719;-0.0111;0.0000;0.0000
166;1.7674;1.8297;0.8103;-0.0000;437;394;-0.2161;0.5693;0.7480;-0.0775;-0.0118;0.0000;0.0000
167;1.7930;1.8443;0.6897;-0.0000;413;374;-0.2845;0.4741;0.7554;-0.0665;-0.0126;0.0000;0.0000
168;1.8205;1.8590;0.5172;-0.0000;382;351;-0.2723;0.3565;0.7608;-0.0509;-0.0131;0.0000;0.0000
169;1.8425;1.8736;0.2241;-0.0000;359;339;-0.1746;0.2946;0.7656;-0.0231;-0.0133;0.0000;0.0000
170;1.8571;1.8883;-0.0000;-0.0000;353;345;-0.0794;0.2950;0.7700;-0.0001;-0.0133;0.0000;0.0000
171;1.8828;1.9048;0.2069;-0.0000;337;318;-0.2527;0.2005;0.7733;-0.0214;-0.0136;0.0000;0.0000
172;1.8974;1.9194;0.5862;-0.0000;343;306;-0.1990;0.1979;0.7762;-0.0568;-0.0143;0.0000;0.0000
173;1.9066;1.9341;0.2414;-0.0000;347;326;-0.1746;0.2456;0.7803;-0.0238;-0.0145;0.0000;0.0000
174;1.9176;1.9487;-0.0172;-0.0000;357;345;-0.2357;0.2943;0.7847;0.0001;-0.0145;0.0000;0.0000
175;1.9267;1.9634;-0.5517;-0.0000;357;370;-0.1209;0.3397;0.7901;0.0516;-0.0138;0.0000;0.0000
176;1.9432;1.9799;-1.1552;-0.0000;345;388;0.1575;0.3364;0.7953;0.1083;-0.0128;0.0000;0.0000
177;1.9560;1.9945;-1.2241;-0.0000;353;400;0.0061;0.3554;0.8008;0.1156;-0.0116;0.0000;0.0000
178;1.9744;2.0092;-1.0172;-0.0000;351;388;0.1477;0.3199;0.8059;0.0953;-0.0106;0.0000;0.0000
179;1.9945;2.0238;-0.4828;-0.0000;355;369;0.0330;0.2818;0.8103;0.0450;-0.0101;0.0000;0.0000
180;2.0165;2.0385;-0.5862;-0.0000;333;355;0.1184;0.2031;0.8132;0.0548;-0.0094;0.0000;0.0000
181;2.0330;2.0549;-0.8276;-0.0000;326;359;0.1331;0.1943;0.8165;0.0785;-0.0087;0.0000;0.0000
182;2.0440;2.0696;-0.6207;-0.0000;339;363;0.1184;0.2243;0.8198;0.0577;-0.0079;0.0000;0.0000
183;2.0623;2.0842;-0.5000;-0.0000;333;353;0.1111;0.1950;0.8227;0.0470;-0.0074;0.0000;0.0000
184;2.0788;2.0989;-0.5172;-0.0000;331;353;0.1136;0.1826;0.8257;0.0485;-0.0070;0.0000;0.0000
185;2.0934;2.1136;-0.7931;-0.0000;327;361;0.1306;0.1829;0.8286;0.0739;-0.0062;0.0000;0.0000
186;2.1081;2.1282;-1.1207;-0.0000;322;370;0.1551;0.1932;0.8315;0.1054;-0.0050;0.0000;0.0000
187;2.1209;2.1447;-1.0172;-0.0000;331;376;0.2259;0.2207;0.8352;0.0958;-0.0040;0.0000;0.0000
188;2.1300;2.1593;-0.4655;-0.0000;359;378;0.1087;0.2639;0.8392;0.0428;-0.0035;0.0000;0.0000
189;2.1355;2.1740;-0.3448;-0.0000;382;398;0.0232;0.3499;0.8447;0.0316;-0.0033;0.0000;0.0000
190;2.1502;2.1886;-0.0862;-0.0000;396;400;0.0037;0.3606;0.8502;0.0067;-0.0033;0.0000;0.0000
191;2.1648;2.2033;-0.2069;-0.0000;398;408;0.0916;0.3562;0.8557;0.0192;-0.0031;0.0000;0.0000
192;2.1758;2.2198;-0.2414;-0.0000;410;419;-0.0623;0.3943;0.8619;0.0223;-0.0028;0.0000;0.0000
193;2.1905;2.2344;0.3103;-0.0000;427;413;-0.0232;0.4060;0.8682;-0.0299;-0.0031;0.0000;0.0000
194;2.2088;2.2491;0.2931;-0.0000;421;408;0.0549;0.3686;0.8740;-0.0292;-0.0035;0.0000;0.0000
195;2.2234;2.2637;0.0690;-0.0000;421;419;0.0720;0.3800;0.8799;-0.0070;-0.0035;0.0000;0.0000
196;2.2308;2.2784;0.2241;-0.0000;443;433;-0.0183;0.4411;0.8868;-0.0226;-0.0038;0.0000;0.0000
197;2.2436;2.2949;-0.0345;-0.0000;451;451;0.0012;0.4737;0.8942;0.0026;-0.0038;0.0000;0.0000
198;2.2619;2.2747;-0.0517;-0.0000;1;3;-0.0769;0.1097;0.8960;0.0038;-0.0038;0.0000;-1.4510
199;2.2784;2.2546;0.2586;-0.0000;-69;-83;-0.0208;-0.2232;0.8923;-0.0250;-0.0040;0.0000;-1.4510
200;2.2766;2.2344;0.3793;-0.0000;-105;-122;-0.1844;-0.3855;0.8865;-0.0372;-0.0043;0.0000;-1.4510
201;2.2399;2.2143;0.7586;-0.0000;-64;-101;-0.2112;-0.2390;0.8828;-0.0739;-0.0050;0.0000;-1.4510
202;2.2198;2.1941;1.6724;-0.0000;-44;-122;-0.5092;-0.2390;0.8788;-0.1591;-0.0067;0.0000;-1.4510
203;2.2161;2.1740;1.3621;-0.0000;-85;-152;-0.3309;-0.3899;0.8729;-0.1303;-0.0082;0.0000;-1.4510
204;2.2088;2.1538;0.1724;-0.0000;-140;-155;-0.2479;-0.5081;0.8649;-0.0170;-0.0084;0.0000;-1.4510
205;2.1868;2.1337;-0.4483;-0.0000;-153;-144;-0.0501;-0.4942;0.8572;0.0414;-0.0079;0.0000;-1.4510
206;2.1575;2.1136;-0.2586;-0.0000;110;112;-0.2186;-0.3972;0.8509;0.0233;-0.0077;0.0000;-0.4000
207;2.1264;2.0934;0.5345;-0.0000;148;114;-0.3529;-0.2921;0.8465;-0.0519;-0.0082;0.0000;-0.4000
208;2.1081;2.0733;-0.3103;-0.0000;118;122;-0.0598;-0.3210;0.8414;0.0282;-0.0079;0.0000;-0.4000
209;2.0769;2.0549;-1.0517;-0.0000;124;157;-0.0842;-0.2174;0.8381;0.0983;-0.0070;0.0000;-0.4000
210;2.0659;2.0348;-0.8966;-0.0000;109;140;0.0598;-0.2888;0.8337;0.0839;-0.0060;0.0000;-0.4000
211;2.0549;2.0147;-0.9655;-0.0000;85;118;0.2210;-0.3770;0.8279;0.0905;-0.0050;0.0000;-0.4000
