Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
19;-0.0000;0.0370;-0.0000;-0.0000;46;46;0;11949;0.0000;0.0000;-0.0109;-0.0244
20;-0.0000;0.0407;-0.0000;-0.0000;48;48;0;11949;0.0000;0.0000;-0.0109;-0.0244
21;0.0037;0.0407;-0.0345;-0.0000;46;48;0;11949;0.0382;0.0000;-0.0109;-0.0244
22;0.0074;0.0444;-0.0690;-0.0000;46;48;0;11897;0.0382;0.0000;-0.0109;-0.0244
23;0.0111;0.0444;-0.0690;-0.0000;40;42;0;11949;0.1145;0.0000;-0.0109;-0.0244
24;0.0185;0.0481;-0.1034;-0.0000;36;38;0;11949;0.1145;0.0000;-0.0328;-0.0244
25;0.0259;0.0519;-0.0690;-0.0000;32;34;0;11949;0.1145;0.0000;-0.0328;-0.0244
26;0.0296;0.0519;-0.0000;-0.0000;30;30;0;11949;0.1145;0.0000;-0.0328;-0.0244
27;0.0333;0.0556;0.0345;-0.0000;28;28;0;11949;0.1145;0.0000;-0.0109;-0.0244
28;0.0370;0.0556;0.1724;-0.0000;28;24;0;11949;0.1145;0.0000;-0.0109;-0.0244
29;0.0407;0.0593;0.1724;-0.0000;26;24;0;11949;0.1527;0.0000;0.0111;-0.0244
30;0.0444;0.0593;0.0690;-0.0000;24;22;0;11949;0.1908;0.0000;0.0111;-0.0244
31;0.0481;0.0630;0.0690;-0.0000;24;22;0;11949;0.1908;0.0000;0.0111;-0.0244
32;0.0519;0.0630;0.0690;-0.0000;24;22;0;11949;0.2672;0.0000;0.0111;-0.0244
33;0.0556;0.0667;0.1724;-0.0000;24;21;0;11949;0.2672;0.0000;0.0331;-0.0244
34;0.0556;0.0667;0.2069;-0.0000;24;21;0;12000;0.3053;0.0000;0.0331;-0.0244
35;0.0593;0.0704;0.2759;-0.0000;26;21;0;12000;0.3053;0.0000;0.0551;-0.0244
36;0.0593;0.0704;0.2759;-0.0000;26;21;0;12000;0.3511;0.0000;0.0770;-0.0244
37;0.0630;0.0741;0.2069;-0.0000;26;22;0;11949;0.3511;0.0000;0.0770;-0.0244
38;0.0630;0.0778;0.1724;-0.0000;26;22;0;11949;0.3893;0.0000;0.0990;-0.0244
39;0.0630;0.0778;0.1379;-0.0000;28;24;0;11949;0.3893;0.0000;0.0990;-0.0244
40;0.0667;0.0815;0.1379;-0.0000;28;24;0;11949;0.3893;0.0000;0.1210;-0.0244
41;0.0667;0.0815;0.1379;-0.0000;30;26;0;11949;0.4275;0.0000;0.1210;-0.0244
42;0.0667;0.0852;0.1379;-0.0000;30;28;0;12000;0.4275;0.0000;0.1210;-0.0244
43;0.0704;0.0852;0.1379;-0.0000;32;28;0;11949;0.4275;0.0000;0.1430;-0.0244
44;0.0704;0.0889;0.1724;-0.0000;34;30;0;11949;0.4275;0.0000;0.1430;-0.0244
45;0.0704;0.0889;0.1379;-0.0000;36;32;0;11949;0.4275;0.0000;0.1649;-0.0244
46;0.0667;0.0926;0.1379;-0.0000;40;38;0;11949;0.4275;0.0000;0.1649;-0.0244
47;0.0630;0.0926;0.1724;-0.0000;48;44;0;11949;0.4656;0.0000;0.1869;-0.0244
48;0.0630;0.0963;0.1724;-0.0000;52;50;0;11949;0.4656;0.0000;0.1869;-0.0244
49;0.0630;0.1000;0.1724;-0.0000;54;50;0;11897;0.5038;0.0000;0.2089;-0.0244
50;0.0630;0.1000;0.0690;-0.0000;54;52;0;11897;0.5420;0.0000;0.2089;-0.0244
51;0.0704;0.1037;-0.1379;-0.0000;50;52;0;11897;0.6641;0.0000;0.2089;0.0556
52;0.0704;0.1037;-0.3103;-0.0000;50;56;0;11897;0.7405;0.0000;0.1869;0.0556
53;0.0741;0.1074;-0.3793;-0.0000;46;54;0;11897;0.8550;0.0000;0.1649;0.0556
54;0.0741;0.1074;-0.3793;-0.0000;48;56;0;11897;0.8931;0.0000;0.1430;0.0556
55;0.0741;0.1111;-0.1034;-0.0000;54;56;0;11897;0.9313;0.0000;0.1430;0.0556
56;0.0741;0.1111;0.0690;-0.0000;58;56;0;11846;0.9771;0.0000;0.1430;0.0556
57;0.0741;0.1148;0.1034;-0.0000;62;60;0;11846;1.0534;0.0000;0.1430;0.0556
58;0.0778;0.1148;0.2414;-0.0000;62;56;0;11897;1.1679;0.0000;0.1649;0.0556
59;0.0778;0.1185;0.1724;-0.0000;64;60;0;11846;1.2443;0.0000;0.1649;0.0556
60;0.0852;0.1185;0.1724;-0.0000;58;54;0;11795;1.4046;0.0000;0.1869;0.1355
61;0.0889;0.1222;0.0690;-0.0000;58;54;0;11846;1.5191;0.0000;0.1869;0.1355
62;0.0926;0.1259;-0.1034;-0.0000;56;56;0;11897;1.6412;0.0000;0.1869;0.1355
63;0.0926;0.1259;-0.1379;-0.0000;56;56;0;11846;1.7557;0.0000;0.1869;0.1355
64;0.0963;0.1296;-0.1379;-0.0000;56;58;0;11846;1.9160;0.0000;0.1649;0.1355
65;0.1037;0.1296;-0.1724;-0.0000;52;54;0;11846;2.0687;0.0000;0.1649;0.1355
66;0.1037;0.1333;-0.1034;-0.0000;54;54;0;11846;2.1832;0.0000;0.1649;0.2155
67;0.1074;0.1333;-0.1724;-0.0000;50;52;0;11846;2.3435;0.0000;0.1430;0.2155
68;0.1111;0.1370;-0.1724;-0.0000;52;54;0;11846;2.4580;0.0000;0.1430;0.2155
69;0.1185;0.1370;-0.1724;-0.0000;46;48;0;11897;2.6565;0.0000;0.1430;0.2155
70;0.1222;0.1407;-0.2414;-0.0000;44;48;0;11897;2.8092;0.0076;0.1210;0.2155
71;0.1222;0.1407;-0.2759;-0.0000;46;50;0;11897;2.9313;0.0076;0.0990;0.2155
72;0.1259;0.1444;-0.2759;-0.0000;44;50;0;11897;3.0840;0.0076;0.0990;0.2955
73;0.1259;0.1444;-0.2759;-0.0000;44;50;0;11897;3.2443;0.0076;0.0770;0.2955
74;0.1259;0.1481;-0.2069;-0.0000;48;52;0;11897;3.3588;0.0076;0.0551;0.2955
75;0.1333;0.1519;-0.2069;-0.0000;44;48;0;11897;3.5573;0.0076;0.0551;0.2955
76;0.1296;0.1519;-0.1379;-0.0000;48;50;0;11897;3.6718;0.0076;0.0551;0.2955
77;0.1370;0.1556;-0.0000;-0.0000;46;46;0;11897;3.8702;0.0076;0.0551;0.3754
78;0.1407;0.1556;-0.0000;-0.0000;46;46;0;11897;4.0229;0.0076;0.0551;0.3754
79;0.1407;0.1593;0.0690;-0.0000;48;46;0;11897;4.1832;0.0076;0.0551;0.3754
80;0.1407;0.1593;0.1034;-0.0000;50;46;0;11949;4.3359;0.0076;0.0551;0.3754
81;0.1481;0.1630;0.0345;-0.0000;46;44;0;11897;4.5344;0.0076;0.0551;0.3754
82;0.1481;0.1630;-0.0690;-0.0000;46;46;0;11897;4.6870;0.0076;0.0551;0.4554
83;0.1481;0.1667;-0.1379;-0.0000;48;48;0;11949;4.8473;0.0076;0.0551;0.4554
84;0.1481;0.1667;-0.2069;-0.0000;48;52;0;11897;5.0000;0.0076;0.0331;0.4554
85;0.1481;0.1704;-0.1379;-0.0000;50;52;0;11897;5.1603;0.0076;0.0331;0.4554
86;0.1519;0.1704;-0.1034;-0.0000;54;54;0;11897;5.3130;0.0076;0.0331;0.4554
87;0.1519;0.1741;-0.1034;-0.0000;54;56;0;11897;5.4733;0.0076;0.0331;0.5353
88;0.1556;0.1778;-0.0690;-0.0000;54;54;0;11846;5.6718;0.0076;0.0331;0.5353
89;0.1630;0.1778;-0.0690;-0.0000;48;48;0;11846;5.9008;0.0076;0.0111;0.5353
90;0.1630;0.1815;-0.0000;-0.0000;52;50;0;11897;6.0611;0.0076;0.0111;0.5353
91;0.1630;0.1815;-0.0000;-0.0000;54;54;0;11897;6.2137;0.0076;0.0111;0.6153
92;0.1667;0.1852;-0.0690;-0.0000;50;50;0;11897;6.4504;0.0076;0.0111;0.6153
93;0.1667;0.1852;-0.0345;-0.0000;54;54;0;11846;6.6107;0.0076;0.0111;0.6153
94;0.1741;0.1889;-0.1034;-0.0000;48;50;0;11897;6.8397;0.0076;0.0111;0.6153
95;0.1741;0.1889;-0.0690;-0.0000;50;50;0;11897;7.0382;0.0076;0.0111;0.6953
96;0.1778;0.1926;-0.0000;-0.0000;50;50;0;11897;7.2290;0.0076;0.0111;0.6953
97;0.1778;0.1926;-0.0345;-0.0000;50;50;0;11897;7.4275;0.0076;0.0111;0.6953
98;0.1852;0.1963;-0.0000;-0.0000;48;46;0;11897;7.6641;0.0076;0.0111;0.6953
99;0.1889;0.2000;0.0345;-0.0000;46;44;0;11897;7.9008;0.0076;0.0111;0.7752
100;0.1926;0.2000;-0.0345;-0.0000;42;42;0;11897;8.1298;0.0076;0.0111;0.7752
101;0.1926;0.2037;-0.0345;-0.0000;44;44;0;11949;8.3282;0.0076;0.0111;0.7752
102;0.1926;0.2037;-0.0000;-0.0000;46;46;0;11949;8.5267;0.0076;0.0111;0.7752
103;0.1926;0.2074;-0.0345;-0.0000;50;48;0;11897;8.7176;0.0076;0.0111;0.8552
104;0.1926;0.2074;-0.0000;-0.0000;52;50;0;11949;8.9542;0.0076;0.0111;0.8552
105;0.2000;0.2111;-0.0000;-0.0000;46;46;0;11897;9.2290;0.0076;0.0111;0.8552
106;0.2037;0.2111;-0.0000;-0.0000;46;44;0;11897;9.4656;0.0076;0.0111;0.9351
107;0.2074;0.2148;0.0690;-0.0000;44;42;0;11897;9.6947;0.0076;0.0111;0.9351
108;0.2111;0.2148;0.0345;-0.0000;44;42;0;11949;9.9313;0.0076;0.0111;0.9351
109;0.2037;0.2185;0.0690;-0.0000;52;50;0;11949;10.0916;0.0076;0.0331;0.9351
110;0.2037;0.2185;0.0690;-0.0000;56;54;0;11897;10.2824;0.0076;0.0331;1.0151
111;0.2074;0.2222;0.0345;-0.0000;54;54;0;11897;10.5191;0.0076;0.0331;1.0151
112;0.2111;0.2259;0.0345;-0.0000;50;48;0;11897;10.7939;0.0076;0.0331;1.0151
113;0.2185;0.2259;0.0345;-0.0000;46;46;0;11897;11.0687;0.0076;0.0331;1.0951
114;0.2185;0.2296;0.0345;-0.0000;48;46;0;11897;11.2977;0.0076;0.0331;1.0951
115;0.2222;0.2296;-0.0345;-0.0000;48;48;0;11897;11.5344;0.0076;0.0331;1.0951
116;0.2222;0.2333;-0.1034;-0.0000;48;50;0;11897;11.7710;0.0076;0.0331;1.1750
117;0.2222;0.2333;-0.0690;-0.0000;50;50;0;11897;12.0076;0.0076;0.0331;1.1750
118;0.2222;0.2370;-0.0345;-0.0000;54;56;0;11949;12.1985;0.0076;0.0331;1.1750
119;0.2259;0.2370;-0.0345;-0.0000;52;52;0;11897;12.4733;0.0076;0.0331;1.1750
120;0.2296;0.2407;-0.0000;-0.0000;50;50;0;11897;12.7481;0.0076;0.0331;1.2550
121;0.2333;0.2407;-0.0345;-0.0000;48;48;0;11897;13.0229;0.0076;0.0331;1.2550
122;0.2370;0.2444;-0.0000;-0.0000;46;46;0;11897;13.2977;0.0153;0.0331;1.2550
123;0.2407;0.2444;0.0345;-0.0000;46;44;0;11897;13.5725;0.0153;0.0331;1.3349
124;0.2407;0.2481;0.0345;-0.0000;48;48;0;11897;13.8015;0.0153;0.0331;1.3349
125;0.2407;0.2519;-0.0000;-0.0000;52;50;0;11897;14.0382;0.0153;0.0331;1.3349
126;0.2407;0.2519;0.0690;-0.0000;54;54;0;11897;14.2748;0.0153;0.0331;1.4149
127;0.2481;0.2556;0.0690;-0.0000;50;48;0;11897;14.5878;0.0153;0.0551;1.4149
128;0.2444;0.2556;0.0690;-0.0000;54;52;0;11897;14.8244;0.0153;0.0551;1.4149
129;0.2519;0.2593;-0.0000;-0.0000;48;48;0;11897;15.1374;0.0153;0.0551;1.4949
130;0.2593;0.2593;-0.0690;-0.0000;44;44;0;11897;15.4504;0.0153;0.0551;1.4949
131;0.2556;0.2630;-0.0690;-0.0000;48;50;0;11897;15.6794;0.0153;0.0551;1.4949
132;0.2556;0.2630;-0.1034;-0.0000;48;50;0;11897;15.9542;0.0153;0.0331;1.5748
133;0.2556;0.2667;-0.1034;-0.0000;54;54;0;11897;16.2290;0.0153;0.0331;1.5748
134;0.2556;0.2667;-0.0000;-0.0000;54;54;0;11897;16.5038;0.0153;0.0331;1.5748
135;0.2593;0.2704;-0.0345;-0.0000;56;56;0;11897;16.7786;0.0153;0.0331;1.6548
136;0.2630;0.2704;0.0690;-0.0000;54;52;0;11897;17.0916;0.0153;0.0551;1.6548
137;0.2667;0.2741;0.1034;-0.0000;52;48;0;11897;17.4046;0.0153;0.0551;1.7348
138;0.2741;0.2778;-0.0345;-0.0000;48;48;0;11897;17.7176;0.0153;0.0551;1.7348
139;0.2778;0.2778;-0.0000;-0.0000;46;46;0;11897;18.0305;0.0153;0.0551;1.7348
140;0.2704;0.2815;-0.0345;-0.0000;52;52;0;11897;18.2672;0.0153;0.0551;1.8147
141;0.2704;0.2815;-0.0690;-0.0000;54;56;0;11897;18.5344;0.0153;0.0551;1.8147
142;0.2741;0.2852;-0.0690;-0.0000;52;54;0;11846;18.8473;0.0153;0.0331;1.8147
143;0.2778;0.2852;-0.1034;-0.0000;50;52;0;11897;19.1603;0.0153;0.0331;1.8947
144;0.2778;0.2889;-0.0690;-0.0000;54;54;0;11897;19.4351;0.0153;0.0331;1.8947
145;0.2815;0.2889;-0.0345;-0.0000;52;54;0;11897;19.7481;0.0153;0.0331;1.9746
146;0.2852;0.2926;-0.1034;-0.0000;52;54;0;11897;20.0611;0.0153;0.0331;1.9746
147;0.2889;0.2926;-0.0000;-0.0000;52;52;0;11897;20.3740;0.0153;0.0331;1.9746
148;0.2852;0.2963;-0.0000;-0.0000;56;56;0;11897;20.6489;0.0153;0.0331;2.0546
149;0.2889;0.3000;-0.0000;-0.0000;56;56;0;11897;20.9618;0.0153;0.0331;2.0546
150;0.2889;0.3000;0.0690;-0.0000;56;54;0;11897;21.2748;0.0153;0.0331;2.0546
151;0.2926;0.3037;0.0345;-0.0000;56;54;0;11897;21.5878;0.0229;0.0551;2.1346
152;0.2963;0.3037;-0.0345;-0.0000;56;56;0;11897;21.9008;0.0229;0.0551;2.1346
153;0.2963;0.3074;-0.0000;-0.0000;56;56;0;11846;22.2137;0.0229;0.0551;2.2145
154;0.2963;0.3074;-0.0690;-0.0000;56;58;0;11897;22.5267;0.0229;0.0331;2.2145
155;0.3037;0.3111;-0.0345;-0.0000;54;56;0;11846;22.8779;0.0229;0.0331;2.2145
156;0.3074;0.3111;-0.0690;-0.0000;52;52;0;11846;23.2290;0.0229;0.0331;2.2945
157;0.3037;0.3148;-0.1034;-0.0000;56;58;0;11897;23.5420;0.0229;0.0331;2.2945
158;0.3000;0.3148;-0.1034;-0.0000;62;64;0;11897;23.8168;0.0229;0.0331;2.3744
159;0.3037;0.3185;-0.0690;-0.0000;64;65;0;11846;24.1679;0.0229;0.0331;2.3744
160;0.3074;0.3185;-0.0345;-0.0000;60;62;0;11846;24.5191;0.0229;0.0111;2.3744
161;0.3074;0.3222;-0.0000;-0.0000;64;64;0;11846;24.8779;0.0229;0.0331;2.4544
162;0.3111;0.3259;-0.0690;-0.0000;60;62;0;11846;25.2290;0.0229;0.0111;2.4544
163;0.3185;0.3259;-0.0000;-0.0000;56;56;0;11846;25.6183;0.0229;0.0111;2.5344
164;0.3185;0.3296;-0.0690;-0.0000;58;60;0;11897;25.9695;0.0229;0.0111;2.5344
165;0.3222;0.3296;-0.1379;-0.0000;56;60;0;11897;26.3588;0.0229;0.0111;2.6143
166;0.3222;0.3333;-0.0690;-0.0000;60;62;0;11846;26.6718;0.0229;0.0111;2.6143
167;0.3222;0.3333;-0.0345;-0.0000;60;60;0;11846;27.0229;0.0229;0.0111;2.6943
168;0.3259;0.3370;-0.1724;-0.0000;58;62;0;11897;27.3740;0.0229;-0.0109;2.6943
169;0.3333;0.3370;-0.0690;-0.0000;56;56;0;11846;27.7710;0.0229;-0.0109;2.7742
170;0.3333;0.3407;-0.0690;-0.0000;56;58;0;11846;28.1221;0.0229;-0.0109;2.7742
171;0.3407;0.3407;-0.1379;-0.0000;52;54;0;11897;28.5115;0.0229;-0.0109;2.7742
172;0.3444;0.3444;-0.0690;-0.0000;48;50;0;11897;28.9008;0.0229;-0.0109;2.8542
173;0.3444;0.3444;-0.0690;-0.0000;50;52;0;11897;29.2519;0.0229;-0.0328;2.8542
174;0.3407;0.3481;-0.0690;-0.0000;56;58;0;11897;29.5649;0.0229;-0.0328;2.9342
175;0.3444;0.3519;-0.0345;-0.0000;58;58;0;11897;29.9237;0.0229;-0.0328;2.9342
176;0.3481;0.3519;-0.0690;-0.0000;54;56;0;11897;30.3130;0.0229;-0.0328;3.0141
177;0.3519;0.3556;-0.0345;-0.0000;54;54;0;11897;30.7023;0.0229;-0.0328;3.0141
178;0.3556;0.3556;0.0345;-0.0000;52;52;0;11897;31.0916;0.0229;-0.0328;3.0941
179;0.3593;0.3593;0.0345;-0.0000;50;50;0;11897;31.4886;0.0229;-0.0328;3.0941
180;0.3630;0.3593;0.0690;-0.0000;50;48;0;11897;31.8779;0.0229;-0.0109;3.1741
181;0.3593;0.3630;0.2069;-0.0000;54;50;0;11897;32.2672;0.0229;-0.0109;3.1741
182;0.3556;0.3630;0.0690;-0.0000;60;60;0;11897;32.5802;0.0229;-0.0109;3.2540
183;0.3556;0.3667;0.0690;-0.0000;64;62;0;11897;32.9313;0.0229;0.0111;3.2540
184;0.3593;0.3667;0.0690;-0.0000;62;62;0;11846;33.3206;0.0229;0.0111;3.2540
185;0.3630;0.3704;0.0690;-0.0000;60;60;0;11897;33.7176;0.0229;0.0111;3.3340
186;0.3630;0.3704;0.1034;-0.0000;60;58;0;11897;34.1069;0.0229;0.0111;3.3340
187;0.3667;0.3741;0.1379;-0.0000;60;58;0;11846;34.4962;0.0229;0.0331;3.4139
188;0.3704;0.3778;0.1724;-0.0000;62;58;0;11846;34.8855;0.0229;0.0331;3.4139
189;0.3704;0.3778;0.1034;-0.0000;60;58;0;11897;35.2824;0.0229;0.0551;3.4939
190;0.3778;0.3815;0.0690;-0.0000;56;56;0;11897;35.7099;0.0229;0.0551;3.4939
191;0.3741;0.3815;0.0690;-0.0000;62;60;0;11846;36.0611;0.0229;0.0551;3.5739
192;0.3741;0.3852;-0.0345;-0.0000;62;62;0;11897;36.4504;0.0229;0.0551;3.5739
193;0.3741;0.3852;-0.1034;-0.0000;65;67;0;11897;36.8015;0.0229;0.0551;3.6538
194;0.3741;0.3889;-0.1724;-0.0000;65;69;0;11846;37.1985;0.0229;0.0551;3.6538
195;0.3778;0.3889;-0.1724;-0.0000;65;69;0;11795;37.5878;0.0229;0.0331;3.7338
196;0.3852;0.3926;-0.0690;-0.0000;60;62;0;11846;38.0534;0.0229;0.0331;3.7338
197;0.3889;0.3926;-0.0690;-0.0000;58;60;0;11846;38.4886;0.0305;0.0331;3.8137
198;0.3963;0.3963;-0.0690;-0.0000;52;54;0;11846;38.9542;0.0305;0.0331;3.8937
199;0.3963;0.4000;0.0345;-0.0000;56;56;0;11846;39.3511;0.0305;0.0331;3.8937
200;0.3926;0.4000;0.2069;-0.0000;64;60;0;11897;39.7023;0.0305;0.0331;3.8937
201;0.3963;0.4037;0.0690;-0.0000;62;60;0;11846;40.1298;0.0305;0.0551;3.9737
202;0.4037;0.4037;-0.1034;-0.0000;54;58;0;11846;40.5954;0.0305;0.0331;4.0536
203;0.4000;0.4074;-0.1034;-0.0000;58;60;0;11897;40.9924;0.0305;0.0331;4.0536
204;0.4074;0.4074;-0.0345;-0.0000;54;56;0;11897;41.4580;0.0305;0.0331;4.1336
205;0.4074;0.4111;-0.1034;-0.0000;58;60;0;11897;41.8473;0.0305;0.0331;4.1336
206;0.4111;0.4111;-0.0690;-0.0000;54;56;0;11897;42.3206;0.0305;0.0331;4.2135
207;0.4148;0.4148;-0.0345;-0.0000;54;56;0;11897;42.7481;0.0305;0.0331;4.2135
208;0.4111;0.4148;0.0345;-0.0000;60;60;0;11897;43.1450;0.0305;0.0331;4.2935
209;0.4148;0.4185;0.2069;-0.0000;62;58;0;11846;43.6107;0.0305;0.0551;4.2935
210;0.4111;0.4185;0.1724;-0.0000;65;64;0;11897;44.0000;0.0305;0.0551;4.3735
211;0.4148;0.4222;0.1034;-0.0000;64;62;0;11846;44.4733;0.0305;0.0551;4.3735
212;0.4185;0.4259;0.1379;-0.0000;64;62;0;11846;44.9008;0.0305;0.0770;4.4534
213;0.4185;0.4259;0.0345;-0.0000;64;64;0;11846;45.3359;0.0305;0.0770;4.5334
214;0.4222;0.4296;0.1034;-0.0000;62;60;0;11897;45.8015;0.0305;0.0770;4.5334
215;0.4259;0.4296;-0.0000;-0.0000;62;64;0;11846;46.2748;0.0382;0.0770;4.6133
216;0.4259;0.4333;-0.0690;-0.0000;64;65;0;11846;46.7023;0.0382;0.0770;4.6133
217;0.4259;0.4333;-0.0000;-0.0000;65;65;0;11897;47.1679;0.0382;0.0770;4.6933
218;0.4259;0.4370;-0.0345;-0.0000;67;67;0;11846;47.6031;0.0382;0.0770;4.6933
219;0.4222;0.4370;0.0345;-0.0000;73;73;0;11795;47.9924;0.0382;0.0770;4.7733
220;0.4259;0.4407;0.2069;-0.0000;73;69;0;11846;48.4580;0.0382;0.0990;4.7733
221;0.4296;0.4407;0.2069;-0.0000;71;67;0;11846;48.9313;0.0382;0.0990;4.8532
222;0.4370;0.4444;0.2759;-0.0000;67;62;0;11795;49.4427;0.0382;0.1210;4.9332
223;0.4407;0.4444;0.1379;-0.0000;65;62;0;11795;49.9466;0.0382;0.1430;4.9332
224;0.4444;0.4481;-0.0000;-0.0000;64;64;0;11846;50.4198;0.0458;0.1430;5.0132
225;0.4407;0.4519;-0.0000;-0.0000;67;65;0;11846;50.8855;0.0458;0.1430;5.0132
226;0.4444;0.4519;-0.0690;-0.0000;65;67;0;11795;51.3588;0.0458;0.1430;5.0931
227;0.4481;0.4556;-0.2414;-0.0000;64;67;0;11795;51.8244;0.0458;0.1210;5.1731
228;0.4519;0.4556;-0.2759;-0.0000;60;65;0;11846;52.3359;0.0458;0.0990;5.1731
229;0.4556;0.4593;-0.3448;-0.0000;60;65;0;11846;52.8015;0.0458;0.0770;5.2530
230;0.4630;0.4593;-0.2414;-0.0000;54;58;0;11846;53.3511;0.0458;0.0770;5.3330
231;0.4630;0.4630;-0.0345;-0.0000;58;58;0;11897;53.8168;0.0534;0.0770;5.3330
232;0.4630;0.4630;0.0345;-0.0000;60;58;0;11897;54.2901;0.0534;0.0770;5.4130
233;0.4667;0.4667;0.0345;-0.0000;62;60;0;11897;54.7557;0.0534;0.0770;5.4130
234;0.4630;0.4667;0.1379;-0.0000;65;62;0;11846;55.2290;0.0534;0.0990;5.4929
235;0.4630;0.4704;0.1379;-0.0000;69;67;0;11897;55.6565;0.0534;0.0990;5.4929
236;0.4704;0.4704;0.0690;-0.0000;64;62;0;11846;56.2061;0.0534;0.0990;5.5729
237;0.4704;0.4741;0.0690;-0.0000;65;64;0;11846;56.6794;0.0534;0.0990;5.6528
238;0.4741;0.4778;0.0690;-0.0000;64;62;0;11846;57.1832;0.0534;0.1210;5.6528
239;0.4778;0.4778;0.0690;-0.0000;64;62;0;11846;57.7328;0.0611;0.1210;5.7328
240;0.4741;0.4815;0.0345;-0.0000;65;64;0;11846;58.1985;0.0611;0.1210;5.8128
241;0.4778;0.4815;0.0345;-0.0000;64;64;0;11846;58.7099;0.0611;0.1210;5.8128
242;0.4778;0.4852;-0.0345;-0.0000;67;67;0;11897;59.1832;0.0611;0.1210;5.8927
243;0.4815;0.4852;0.0345;-0.0000;67;65;0;11846;59.6870;0.0611;0.1210;5.8927
244;0.4778;0.4889;0.0345;-0.0000;71;69;0;11795;60.1603;0.0611;0.1210;5.9727
245;0.4852;0.4889;0.0345;-0.0000;65;65;0;11846;60.7023;0.0611;0.1210;6.0526
246;0.4852;0.4926;-0.0000;-0.0000;69;69;0;11846;61.1756;0.0687;0.1430;6.0526
247;0.4852;0.4926;0.0345;-0.0000;69;69;0;11795;61.6794;0.0687;0.1430;6.1326
248;0.4926;0.4963;0.0345;-0.0000;65;65;0;11846;62.2290;0.0687;0.1430;6.2126
249;0.4926;0.5000;0.0690;-0.0000;67;65;0;11846;62.7405;0.0687;0.1430;6.2126
250;0.4963;0.5000;0.0345;-0.0000;65;64;0;11846;63.2443;0.0687;0.1430;6.2925
251;0.4963;0.5000;0.0345;-0.0000;64;64;0;11846;63.7557;0.0763;0.1430;6.3725
252;0.4963;0.5000;0.0345;-0.0000;64;62;0;11846;64.2672;0.0763;0.1649;6.3725
253;0.5000;0.5000;-0.0000;-0.0000;62;62;0;11846;64.7710;0.0763;0.1649;6.4525
254;0.5000;0.5000;0.0345;-0.0000;62;62;0;11846;65.2824;0.0763;0.1649;6.4525
255;0.5000;0.5000;-0.0000;-0.0000;60;60;0;11846;65.7939;0.0763;0.1649;6.5324
256;0.5000;0.5000;0.1379;-0.0000;60;58;0;11897;66.3359;0.0840;0.1649;6.6124
257;0.4963;0.5000;0.0345;-0.0000;64;62;0;11897;66.8092;0.0840;0.1649;6.6124
258;0.5000;0.5000;-0.0000;-0.0000;60;58;0;11846;67.3511;0.0840;0.1649;6.6923
259;0.4963;0.5000;0.0690;-0.0000;64;62;0;11897;67.8244;0.0840;0.1869;6.7723
